,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment,distance,from_to
59058,US,5265,DFW,3670,EWR,3494,,0,M83 M80,,DFW_EWR_US
59059,US,5265,DFW,3670,FAR,4292,Y,0,ER4 ERD,,DFW_FAR_US
59060,US,5265,DFW,3670,FAT,3687,,0,M80,,DFW_FAT_US
59061,US,5265,DFW,3670,FLL,3533,,0,738,,DFW_FLL_US
59063,US,5265,DFW,3670,FSD,4009,Y,0,ER4 CRJ,,DFW_FSD_US
59064,US,5265,DFW,3670,FSM,3437,,0,ER4 ERD,,DFW_FSM_US
59065,US,5265,DFW,3670,FWA,4041,Y,0,ER4,,DFW_FWA_US
59066,US,5265,DFW,3670,GCK,3497,,0,ER4 ERD,,DFW_GCK_US
59068,US,5265,DFW,3670,GGG,3465,,0,ER4 ERD,,DFW_GGG_US
59070,US,5265,DFW,3670,GJT,4063,,0,ER4,,DFW_GJT_US
59071,US,5265,DFW,3670,GPT,4038,,0,ER4,,DFW_GPT_US
59072,US,5265,DFW,3670,GRI,5740,,0,ERD ER4,,DFW_GRI_US
59073,US,5265,DFW,3670,GRK,3775,,0,ER4,,DFW_GRK_US
59074,US,5265,DFW,3670,GRR,3685,Y,0,ER4 ERD,,DFW_GRR_US
59076,US,5265,DFW,3670,GSO,4008,,0,ER4,,DFW_GSO_US
59077,US,5265,DFW,3670,GSP,4034,,0,ER4,,DFW_GSP_US
59079,US,5265,DFW,3670,HNL,3728,,0,763,,DFW_HNL_US
59080,US,5265,DFW,3670,HOU,3566,,0,M83 M80,,DFW_HOU_US
59081,US,5265,DFW,3670,HSV,4113,,0,319,,DFW_HSV_US
59082,US,5265,DFW,3670,IAD,3714,,0,738 M80,,DFW_IAD_US
59083,US,5265,DFW,3670,IAH,3550,,0,M83 M80,,DFW_IAH_US
59085,US,5265,DFW,3670,ICT,3457,,0,319,,DFW_ICT_US
59086,US,5265,DFW,3670,IND,3585,,0,M80 M83,,DFW_IND_US
59087,US,5265,DFW,3670,JAN,3580,,0,ER4 ERD,,DFW_JAN_US
59088,US,5265,DFW,3670,JAX,3712,,0,M80 M83,,DFW_JAX_US
59089,US,5265,DFW,3670,JFK,3797,,0,738,,DFW_JFK_US
59090,US,5265,DFW,3670,JLN,4354,,0,ER4,,DFW_JLN_US
59091,US,5265,DFW,3670,LAS,3877,,0,738 M80 M83 757,,DFW_LAS_US
59092,US,5265,DFW,3670,LAW,4256,,0,ERD,,DFW_LAW_US
59093,US,5265,DFW,3670,LAX,3484,Y,0,738 763 757 M83,,DFW_LAX_US
59094,US,5265,DFW,3670,LBB,3829,,0,ER4 M80,,DFW_LBB_US
59095,US,5265,DFW,3670,LCH,3513,,0,ERD,,DFW_LCH_US
59096,US,5265,DFW,3670,LEX,4017,,0,ERD,,DFW_LEX_US
59097,US,5265,DFW,3670,LFT,3493,,0,ERD ER4,,DFW_LFT_US
59098,US,5265,DFW,3670,LGA,3697,,0,738,,DFW_LGA_US
59102,US,5265,DFW,3670,LIT,3660,,0,ER4 M80 M83,,DFW_LIT_US
59103,US,5265,DFW,3670,LRD,3691,Y,0,ERD CRJ ER4,,DFW_LRD_US
59105,US,5265,DFW,3670,MAF,3652,,0,ERD ER4,,DFW_MAF_US
59107,US,5265,DFW,3670,MCI,3458,,0,M80 M83,,DFW_MCI_US
59108,US,5265,DFW,3670,MCO,3878,,0,738 M80 M83 757,,DFW_MCO_US
59109,US,5265,DFW,3670,MEM,3473,,0,319,,DFW_MEM_US
59111,US,5265,DFW,3670,MFE,3826,,0,319 M80 M83,,DFW_MFE_US
59112,US,5265,DFW,3670,MGM,4115,,0,ERD ER4,,DFW_MGM_US
59113,US,5265,DFW,3670,MHK,4050,,0,ER4 ERD,,DFW_MHK_US
59114,US,5265,DFW,3670,MIA,3576,,0,738 763 757,,DFW_MIA_US
59115,US,5265,DFW,3670,MKE,3717,,0,M80 ER4 M83,,DFW_MKE_US
59116,US,5265,DFW,3670,MLI,4072,Y,0,ERD ER4,,DFW_MLI_US
59118,US,5265,DFW,3670,MLU,3732,,0,ER4,,DFW_MLU_US
59119,US,5265,DFW,3670,MOB,3782,,0,ER4,,DFW_MOB_US
59120,US,5265,DFW,3670,MSN,3459,,0,ER4,,DFW_MSN_US
59121,US,5265,DFW,3670,MSP,3858,,0,M80 M83 738,,DFW_MSP_US
59122,US,5265,DFW,3670,MSY,3861,Y,0,M83 M80,,DFW_MSY_US
59127,US,5265,DFW,3670,OGG,3456,,0,763,,DFW_OGG_US
59128,US,5265,DFW,3670,OKC,3863,,0,M80 M83,,DFW_OKC_US
59129,US,5265,DFW,3670,OMA,3454,,0,M83 M80,,DFW_OMA_US
59130,US,5265,DFW,3670,ONT,3734,,0,M83 M80,,DFW_ONT_US
59131,US,5265,DFW,3670,ORD,3830,,0,M80 M83,,DFW_ORD_US
59132,US,5265,DFW,3670,ORF,3611,,0,M80,,DFW_ORF_US
59134,US,5265,DFW,3670,PBI,3722,,0,738,,DFW_PBI_US
59135,US,5265,DFW,3670,PDX,3720,,0,M83,,DFW_PDX_US
59136,US,5265,DFW,3670,PHL,3752,,0,738 320 319 M83 M80 E90 752,,DFW_PHL_US
59137,US,5265,DFW,3670,PHX,3462,,0,321 738 M80 319 320 M83,,DFW_PHX_US
59138,US,5265,DFW,3670,PIA,4046,Y,0,ER4,,DFW_PIA_US
59139,US,5265,DFW,3670,PIT,3570,,0,M80,,DFW_PIT_US
59141,US,5265,DFW,3670,PNS,3564,,0,ER4 M83 M80,,DFW_PNS_US
59142,US,5265,DFW,3670,PSP,3839,,0,M80 M83,,DFW_PSP_US
59146,US,5265,DFW,3670,RAP,4087,Y,0,ER4 CRJ,,DFW_RAP_US
59147,US,5265,DFW,3670,RDU,3626,,0,M80 M83 738,,DFW_RDU_US
59148,US,5265,DFW,3670,RIC,3608,,0,M80 M83,,DFW_RIC_US
59149,US,5265,DFW,3670,RNO,3807,,0,M83 738,,DFW_RNO_US
59150,US,5265,DFW,3670,ROW,3736,,0,ERD,,DFW_ROW_US
59151,US,5265,DFW,3670,RSW,3793,,0,738,,DFW_RSW_US
59153,US,5265,DFW,3670,SAF,3784,,0,ER4,,DFW_SAF_US
59155,US,5265,DFW,3670,SAN,3731,,0,738 M80 M83 757,,DFW_SAN_US
59156,US,5265,DFW,3670,SAT,3621,,0,M83 M80,,DFW_SAT_US
59157,US,5265,DFW,3670,SAV,3613,,0,ER4,,DFW_SAV_US
59159,US,5265,DFW,3670,SDF,4014,,0,ERD M80 M83 319,,DFW_SDF_US
59160,US,5265,DFW,3670,SEA,3577,,0,738 757,,DFW_SEA_US
59161,US,5265,DFW,3670,SFO,3469,,0,738 757 763,,DFW_SFO_US
59162,US,5265,DFW,3670,SGF,4348,Y,0,ERD ER4,,DFW_SGF_US
59163,US,5265,DFW,3670,SHV,3609,Y,0,CRJ ERD ER4,,DFW_SHV_US
59164,US,5265,DFW,3670,SJC,3748,,0,M83,,DFW_SJC_US
59167,US,5265,DFW,3670,SJT,3708,,0,ER4,,DFW_SJT_US
59169,US,5265,DFW,3670,SLC,3536,,0,M83 M80,,DFW_SLC_US
59171,US,5265,DFW,3670,SMF,3817,,0,M83,,DFW_SMF_US
59172,US,5265,DFW,3670,SNA,3867,,0,738,,DFW_SNA_US
59173,US,5265,DFW,3670,SPI,4336,,0,ERD ER4,,DFW_SPI_US
59174,US,5265,DFW,3670,SPS,3680,,0,ER4,,DFW_SPS_US
59175,US,5265,DFW,3670,STL,3678,,0,M80 M83 738,,DFW_STL_US
59176,US,5265,DFW,3670,TLH,3698,Y,0,ER4 ERD,,DFW_TLH_US
59177,US,5265,DFW,3670,TPA,3646,,0,738 M83 M80,,DFW_TPA_US
59179,US,5265,DFW,3670,TUL,3855,,0,M83 M80 757 738,,DFW_TUL_US
59180,US,5265,DFW,3670,TUS,3636,,0,M80 M83,,DFW_TUS_US
59181,US,5265,DFW,3670,TXK,3770,,0,ERD ER4,,DFW_TXK_US
59182,US,5265,DFW,3670,TYR,3848,,0,ER4 ERD CRJ,,DFW_TYR_US
59183,US,5265,DFW,3670,TYS,3676,,0,ERD ER4,,DFW_TYS_US
59184,US,5265,DFW,3670,VPS,3873,,0,ER4 ERD,,DFW_VPS_US
59185,US,5265,DFW,3670,XNA,4356,,0,M80 ER4,,DFW_XNA_US
59201,US,5265,DRO,3713,DFW,3670,,0,ER4,,DRO_DFW_US
59202,US,5265,DRO,3713,PHX,3462,Y,0,CRJ CR9,,DRO_PHX_US
59203,US,5265,DSM,3729,CLT,3876,Y,0,CR9,,DSM_CLT_US
59204,US,5265,DSM,3729,DCA,3520,Y,0,E70 CRJ,,DSM_DCA_US
59205,US,5265,DSM,3729,DFW,3670,,0,M80 ER4 M83,,DSM_DFW_US
59206,US,5265,DSM,3729,ORD,3830,,0,ERD ER4,,DSM_ORD_US
59207,US,5265,DSM,3729,PHX,3462,,0,319,,DSM_PHX_US
59208,US,5265,DTW,3645,CLT,3876,,0,319 321,,DTW_CLT_US
59209,US,5265,DTW,3645,DCA,3520,Y,0,E70 CRJ E75,,DTW_DCA_US
59210,US,5265,DTW,3645,DFW,3670,,0,M83 738 M80,,DTW_DFW_US
59211,US,5265,DTW,3645,LGA,3697,,0,CR7,,DTW_LGA_US
59212,US,5265,DTW,3645,MIA,3576,,0,738,,DTW_MIA_US
59213,US,5265,DTW,3645,ORD,3830,,0,ERD ER4 E75,,DTW_ORD_US
59214,US,5265,DTW,3645,PHL,3752,,0,320 E90 319,,DTW_PHL_US
59215,US,5265,DTW,3645,PHX,3462,,0,319 321,,DTW_PHX_US
59223,US,5265,ELM,3946,PHL,3752,Y,0,DH8,,ELM_PHL_US
59224,US,5265,ELP,3559,DFW,3670,,0,M80 319,,ELP_DFW_US
59225,US,5265,ELP,3559,LAX,3484,Y,0,CRJ,,ELP_LAX_US
59226,US,5265,ELP,3559,ORD,3830,Y,0,E75,,ELP_ORD_US
59227,US,5265,ELP,3559,PHX,3462,Y,0,CRJ CR9,,ELP_PHX_US
59228,US,5265,ERI,4276,PHL,3752,Y,0,DH8,,ERI_PHL_US
59229,US,5265,EUG,4099,LAX,3484,Y,0,CRJ,,EUG_LAX_US
59230,US,5265,EVV,4018,DFW,3670,Y,0,ERD,,EVV_DFW_US
59231,US,5265,EVV,4018,ORD,3830,Y,0,ER4 ERD,,EVV_ORD_US
59232,US,5265,EWN,3730,CLT,3876,Y,0,DH3 CRJ DH8 CR7,,EWN_CLT_US
59233,US,5265,EWR,3494,CLT,3876,,0,321 320 734 319,,EWR_CLT_US
59234,US,5265,EWR,3494,DFW,3670,,0,M83 M80,,EWR_DFW_US
59236,US,5265,EWR,3494,MIA,3576,,0,757 738,,EWR_MIA_US
59238,US,5265,EWR,3494,ORD,3830,,0,CR7 E75,,EWR_ORD_US
59239,US,5265,EWR,3494,PHL,3752,Y,0,CRJ DH8,,EWR_PHL_US
59240,US,5265,EWR,3494,PHX,3462,,0,320,,EWR_PHX_US
59241,US,5265,EYW,3875,MIA,3576,,0,ERD,,EYW_MIA_US
59243,US,5265,FAR,4292,DFW,3670,Y,0,ER4 ERD,,FAR_DFW_US
59244,US,5265,FAR,4292,ORD,3830,Y,0,ER4,,FAR_ORD_US
59245,US,5265,FAT,3687,DFW,3670,,0,M80,,FAT_DFW_US
59246,US,5265,FAT,3687,LAX,3484,Y,0,CRJ,,FAT_LAX_US
59247,US,5265,FAT,3687,PHX,3462,Y,0,CR9 CRJ,,FAT_PHX_US
59248,US,5265,FAY,5738,CLT,3876,,0,CR7 CRJ,,FAY_CLT_US
59249,US,5265,FAY,5738,DCA,3520,Y,0,DH8,,FAY_DCA_US
59257,US,5265,FLG,4261,PHX,3462,Y,0,CRJ,,FLG_PHX_US
59259,US,5265,FLL,3533,CLT,3876,,0,319 321 320 734,,FLL_CLT_US
59260,US,5265,FLL,3533,DCA,3520,,0,319,,FLL_DCA_US
59261,US,5265,FLL,3533,DFW,3670,,0,738,,FLL_DFW_US
59262,US,5265,FLL,3533,ORD,3830,,0,738,,FLL_ORD_US
59264,US,5265,FLL,3533,PHL,3752,,0,320 319 734,,FLL_PHL_US
59265,US,5265,FLL,3533,PHX,3462,,0,320 319,,FLL_PHX_US
59266,US,5265,FLO,3879,CLT,3876,Y,0,CRJ DH8 DH3,,FLO_CLT_US
59268,US,5265,FNT,4089,ORD,3830,Y,0,ER4 ERD,,FNT_ORD_US
59281,US,5265,FSD,4009,DFW,3670,Y,0,ER4 CRJ,,FSD_DFW_US
59282,US,5265,FSD,4009,ORD,3830,,0,ERD,,FSD_ORD_US
59283,US,5265,FSM,3437,DFW,3670,,0,ER4 ERD,,FSM_DFW_US
59284,US,5265,FWA,4041,DFW,3670,Y,0,ER4,,FWA_DFW_US
59285,US,5265,FWA,4041,ORD,3830,Y,0,ER4 ERD,,FWA_ORD_US
59286,US,5265,GCK,3497,DFW,3670,Y,0,ER4 ERD,,GCK_DFW_US
59292,US,5265,GEG,3467,PHX,3462,,0,319,,GEG_PHX_US
59293,US,5265,GGG,3465,DFW,3670,,0,ER4 ERD,,GGG_DFW_US
59299,US,5265,GJT,4063,DFW,3670,Y,0,ER4,,GJT_DFW_US
59300,US,5265,GJT,4063,PHX,3462,Y,0,CRJ,,GJT_PHX_US
59303,US,5265,GNV,3472,CLT,3876,,0,CRJ,,GNV_CLT_US
59304,US,5265,GNV,3472,MIA,3576,,0,ER4,,GNV_MIA_US
59305,US,5265,GPT,4038,CLT,3876,,0,CR7 CRJ,,GPT_CLT_US
59306,US,5265,GPT,4038,DFW,3670,,0,ERD ER4,,GPT_DFW_US
59307,US,5265,GRB,3653,ORD,3830,Y,0,ER4,,GRB_ORD_US
59308,US,5265,GRI,5740,DFW,3670,,0,ERD ER4,,GRI_DFW_US
59309,US,5265,GRK,3775,DFW,3670,,0,ER4,,GRK_DFW_US
59310,US,5265,GRR,3685,DFW,3670,Y,0,ERD ER4,,GRR_DFW_US
59311,US,5265,GRR,3685,ORD,3830,Y,0,ER4 ERD,,GRR_ORD_US
59317,US,5265,GSO,4008,CLT,3876,,0,CRJ,,GSO_CLT_US
59318,US,5265,GSO,4008,DCA,3520,Y,0,CRJ,,GSO_DCA_US
59319,US,5265,GSO,4008,DFW,3670,,0,ER4,,GSO_DFW_US
59320,US,5265,GSO,4008,LGA,3697,,0,ERD,,GSO_LGA_US
59321,US,5265,GSO,4008,MIA,3576,,0,ER4,,GSO_MIA_US
59322,US,5265,GSO,4008,PHL,3752,Y,0,E75 CRJ E70,,GSO_PHL_US
